model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
XGBoost,0,0,5.8645272353020355,8.29291982614737,3.912045955657959,0.8139135052524129,0.9034077827332225,0.9136961175889617
XGBoost,0,1,6.065290814871435,8.809537428674517,3.8136632442474365,0.790371666863019,0.8894895621737962,0.8917401247988685
XGBoost,0,2,5.772453003572331,8.235843819795997,3.6227595806121826,0.8173425588653567,0.9056392455686246,0.9005069313414704
XGBoost,0,3,5.710047260453195,8.0637812856184,3.799445867538452,0.8250798038432913,0.9099938050796672,0.9045290439625855
XGBoost,0,4,5.62930434470744,7.857355415340362,3.8514938354492188,0.8337529904274615,0.9157974691927316,0.9167119939258099
XGBoost,1,0,5.724747603743622,8.233668853085737,3.611171245574951,0.8165630949542952,0.9090628479378416,0.9150921286644429
XGBoost,1,1,5.732139150665008,8.287594944117004,3.6716508865356445,0.8144756987762294,0.9035182167271061,0.8980385840096436
XGBoost,1,2,5.884288332113579,8.217520009882579,3.8178811073303223,0.818154438492945,0.9050578235927484,0.8941016238695775
XGBoost,1,3,5.875749782627966,8.182384254378404,3.912782669067383,0.8198964732371982,0.9064067684533876,0.9009887052848281
XGBoost,1,4,6.0276759395556505,8.519145478699656,4.182271957397461,0.8045691527659066,0.8989088701178878,0.899979254030864
XGBoost,2,0,5.86157460151262,8.439863719810766,3.6493797302246094,0.8072604725481716,0.8992471416218355,0.9021980493687043
XGBoost,2,1,5.5759308504393905,7.81987666791098,4.281830072402954,0.8348252804529042,0.9155875944445164,0.9107764537679824
XGBoost,2,2,5.8412017366096665,8.304027602694957,3.8077874183654785,0.8143056316295477,0.907110631838654,0.909046555225629
XGBoost,2,3,5.915890289912854,8.364444289122774,3.915057897567749,0.8117926144617386,0.9011148063788716,0.894074178854106
XGBoost,2,4,5.844143919320271,8.301151273332433,3.8754438161849976,0.814442846424132,0.9036801671064179,0.8876885493333038
XGBoost,3,0,5.959648198586498,8.532335649884725,3.951667547225952,0.8030138078808116,0.8982676425528546,0.9008792050186639
XGBoost,3,1,5.9398630596413104,8.443298841859017,3.7148343324661255,0.807439106334696,0.8992612111171006,0.8931869145533436
XGBoost,3,2,5.926513273938618,8.251752962155448,3.8752970695495605,0.816636200178361,0.9038046103997821,0.8913657586203936
XGBoost,3,3,5.908160293085444,8.285117883137618,3.8511219024658203,0.8153455151796691,0.9046550999162294,0.9032515456413833
XGBoost,3,4,5.570723512867173,7.738926342758125,3.889150023460388,0.8387267002771593,0.9185176394325902,0.9088022664013096
XGBoost,4,0,5.667337266532377,8.075535857407491,3.5740818977355957,0.8235414844227794,0.908168734369472,0.9117505833232638
XGBoost,4,1,5.76181942281659,8.208041735083079,3.758716106414795,0.8180203259006895,0.9071652825859771,0.9051680622991793
XGBoost,4,2,5.786213490715636,8.089744378163871,3.984100818634033,0.823765568276414,0.9109319493835736,0.9077529922439915
XGBoost,4,3,5.776524950158362,8.04482638477289,3.7612627744674683,0.8259011798210509,0.9101331849525587,0.9077966314642124
XGBoost,4,4,5.800010989557166,8.285291535536842,3.8875988721847534,0.8151512003482086,0.9045302720177804,0.9005754860645923
